,metric_name,score,num_topics
0,V_measure,0.4935908209227304,20
1,completeness,0.5898233911898734,20
2,homogeneity,0.4243551958043567,20
3,V_measure,0.48336327787303174,20
4,completeness,0.5595145210799708,20
5,homogeneity,0.4254575094667301,20
6,V_measure,0.43225329157950004,20
7,completeness,0.5472925820435076,20
8,homogeneity,0.3571759564426903,20
9,V_measure,0.49976067728973644,20
10,completeness,0.5627118019356651,20
11,homogeneity,0.4494772173745243,20
12,V_measure,0.5007175033959403,20
13,completeness,0.5884087049496002,20
14,homogeneity,0.4357736702591625,20
15,V_measure,0.5125874369200996,20
16,completeness,0.5911155414728271,20
17,homogeneity,0.4524770781079441,20
18,V_measure,0.4107765657179697,20
19,completeness,0.5135709257661386,20
20,homogeneity,0.3422692776412617,20
21,V_measure,0.5001912466550853,20
22,completeness,0.5604491345036695,20
23,homogeneity,0.45163296237860945,20
24,V_measure,0.46095273630227734,20
25,completeness,0.5593795189870865,20
26,homogeneity,0.3919809209081731,20
27,V_measure,0.5423142000870808,20
28,completeness,0.6247999546673221,20
29,homogeneity,0.47906791159448314,20
