,metric_name,score,num_topics
0,V_measure,0.600356781691047,40
1,completeness,0.6196666654858642,40
2,homogeneity,0.5822139880268115,40
3,V_measure,0.5525512894160398,40
4,completeness,0.5707958340173429,40
5,homogeneity,0.5354369335752748,40
6,V_measure,0.5567949031004678,40
7,completeness,0.5901640487472353,40
8,homogeneity,0.5269973391792806,40
9,V_measure,0.5470288566025548,40
10,completeness,0.591315265474873,40
11,homogeneity,0.5089138789582005,40
12,V_measure,0.5304080338044586,43
13,completeness,0.5575581815897988,43
14,homogeneity,0.5057792474834012,43
