,metric_name,score,num_topics
0,V_measure,0.5779241316995597,20
1,completeness,0.6135265118723268,20
2,homogeneity,0.5462270759993265,20
3,V_measure,0.566734716009757,20
4,completeness,0.5904345418382678,20
5,homogeneity,0.5448640721123459,20
6,V_measure,0.5811867463683399,20
7,completeness,0.6000707877994055,20
8,homogeneity,0.563454992645292,20
9,V_measure,0.5605964811873051,20
10,completeness,0.6037028385895705,20
11,homogeneity,0.5232357379785499,20
12,V_measure,0.5669275261669847,20
13,completeness,0.5998097456065244,20
14,homogeneity,0.5374632112212734,20
