,metric_name,score,num_topics
0,V_measure,0.48956517841394154,50
1,completeness,0.5404018608481517,50
2,homogeneity,0.44747071453188864,50
3,V_measure,0.47871634254920276,52
4,completeness,0.526169766123516,52
5,homogeneity,0.43911416156537614,52
6,V_measure,0.46114172158839367,54
7,completeness,0.5165924524282678,54
8,homogeneity,0.41644117059721414,54
9,V_measure,0.5137081392112784,54
10,completeness,0.5587370156151554,54
11,homogeneity,0.4753957724247804,54
12,V_measure,0.49902712503091795,58
13,completeness,0.5409421194783215,58
14,homogeneity,0.4631405952536728,58
