,metric_name,score,num_topics
0,V_measure,0.12818324186013874,20
1,completeness,0.12917149990340346,20
2,homogeneity,0.12720999082019802,20
3,adjusted_mutual_info,0.04450387283825195,20
4,V_measure,0.10834083898745257,20
5,completeness,0.10923019472218796,20
6,homogeneity,0.10746584861508246,20
7,adjusted_mutual_info,0.02262726378784978,20
8,V_measure,0.12679339021237143,20
9,completeness,0.12769042414487092,20
10,homogeneity,0.12590887180647287,20
11,adjusted_mutual_info,0.04297459659233615,20
12,V_measure,0.1179525437962186,20
13,completeness,0.11859846937568401,20
14,homogeneity,0.11731361594363779,20
15,adjusted_mutual_info,0.03344717232534083,20
16,V_measure,0.13391234283144324,20
17,completeness,0.1350976000522847,20
18,homogeneity,0.13274770206534406,20
19,adjusted_mutual_info,0.050717999568034286,20
20,V_measure,0.12971262379200565,20
21,completeness,0.1315184871878048,20
22,homogeneity,0.127955680831071,20
23,adjusted_mutual_info,0.045919684299715775,20
24,V_measure,0.11102456965362788,20
25,completeness,0.11198189538376617,20
26,homogeneity,0.11008347340594118,20
27,adjusted_mutual_info,0.025503719021924953,20
28,V_measure,0.11496032421653597,20
29,completeness,0.11580796837980392,20
30,homogeneity,0.11412499837403903,20
31,adjusted_mutual_info,0.030063925353255264,20
32,V_measure,0.11164789362739798,20
33,completeness,0.11215714817870372,20
34,homogeneity,0.11114324275903126,20
35,adjusted_mutual_info,0.026693403230079998,20
36,V_measure,0.1073573959171431,20
37,completeness,0.107859744697933,20
38,homogeneity,0.10685970474842879,20
39,adjusted_mutual_info,0.021970061038424568,20
