,metric_name,score,num_topics
0,V_measure,0.503623517486786,50
1,completeness,0.518807366444625,50
2,homogeneity,0.48930316314280775,50
3,V_measure,0.4978149818115745,50
4,completeness,0.514332190638605,50
5,homogeneity,0.48232562829608955,50
6,V_measure,0.4883806389903758,50
7,completeness,0.5014712167796695,50
8,homogeneity,0.4759561161964829,50
9,V_measure,0.49193495678092847,50
10,completeness,0.5069989847625267,50
11,homogeneity,0.47774026806869385,50
12,V_measure,0.5004498466866807,50
13,completeness,0.5121004744835087,50
14,homogeneity,0.48931754573429914,50
15,V_measure,0.5088811409538584,50
16,completeness,0.524660654757113,50
17,homogeneity,0.49402307255881756,50
18,V_measure,0.4875829003553068,50
19,completeness,0.5036165658268991,50
20,homogeneity,0.4725386635916073,50
21,V_measure,0.4948707522644306,50
22,completeness,0.511129729006353,50
23,homogeneity,0.4796142783133835,50
24,V_measure,0.5012569164453046,50
25,completeness,0.5183669401947415,50
26,homogeneity,0.4852403212928701,50
27,V_measure,0.504376288679135,50
28,completeness,0.519449163453191,50
29,homogeneity,0.4901534875697976,50
