,metric_name,score,num_topics
0,V_measure,0.5390555902679268,39
1,completeness,0.5552907755163349,39
2,homogeneity,0.523742782157724,39
3,V_measure,0.4947610183302358,38
4,completeness,0.5047509950139597,38
5,homogeneity,0.4851588080751767,38
6,V_measure,0.5015071406577948,39
7,completeness,0.5135796788448159,39
8,homogeneity,0.4899891370986309,39
9,V_measure,0.5011868180922525,39
10,completeness,0.5124126185675171,39
11,homogeneity,0.49044233675526233,39
12,V_measure,0.49676704225450014,38
13,completeness,0.5065463815660315,38
14,homogeneity,0.4873581492465444,38
15,V_measure,0.5155687185551463,39
16,completeness,0.5248194304114314,39
17,homogeneity,0.5066384727315987,39
18,V_measure,0.5342985031897004,38
19,completeness,0.5453839293954599,38
20,homogeneity,0.5236547425417166,38
21,V_measure,0.5042622074662507,38
22,completeness,0.5131124179215159,38
23,homogeneity,0.4957121189769819,38
24,V_measure,0.49387691614439694,38
25,completeness,0.5067889382733265,38
26,homogeneity,0.48160649496740304,38
27,V_measure,0.4990731274954263,39
28,completeness,0.5107972681657549,39
29,homogeneity,0.4878751106245564,39
